,Unnamed: 0,attraction,주소,위도,경도,tag
249,249,서울 대한의원,서울특별시 종로구 대학로 101(연건동),37.5797669664,126.9990326638,#관광지#교과서속여행#문화재#서울대한의원#수도권#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속#역사속으로#역사유적#역사유적지#역사이야기#역사탐방#역사탐험
250,250,구공업전습소본관,서울특별시 종로구 이화장길 81(동숭동),37.5784255307,127.0032406515,#관광지#교과서속여행#구공업전습소본관#문화재#사적지#수도권#역사#역사공부#역사를품은곳#역사문화재#역사속#역사속으로#역사이야기#역사탐험
251,251,서울 연세대학교 스팀슨관,서울특별시 서대문구 연세로 50(신촌동),37.5659535914,126.938163603,#관광지#근대문화유산#서울연세대학교스팀슨관#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속#역사속으로#역사여행#역사유적#역사유적지#역사이야기#역사탐방#연세대학교
252,252,창의문(자하문),서울특별시 종로구 창의문로 118(부암동),37.5926982124,126.9665047068,#가족여행#관광지#문화재#서울여행#역사#역사공부#역사관광지#역사를품은곳#역사문화재#역사속#역사속으로#역사이야기#역사탐방#연중무휴#인조반정#창의문
253,253,명동관광정보센터,서울특별시 중구 을지로 66(을지로2가),37.5651545234,126.9849815808,#관광정보#관광지#관광코스정보#교통정보#국내여행정보#맛집정보#명동#숙박정보#여행지정보#음식정보#지역정보#축제정보#한복체험
254,254,고척근린공원,서울특별시 구로구 고척로45길 39(고척동),37.5066256365,126.8533118977,#가족과함께#공원#관광지#산책길#산책하기좋은곳#연인과함께#자연환경#친구와함께#휴식공간#휴식하기#휴식하기좋은곳
255,255,고척동 고인돌,서울특별시 구로구 고척동산12-1,37.5086169645,126.8473068338,#고인돌#관광지#구로구고인돌#구로구청동시시대#구로올레길#능골산#역사공부#역사관광지#역사를품은곳#역사문화재#역사속#역사속으로#역사여행#역사유적#역사유적지#역사이야기#역사탐험
256,256,구로기계공구단지,서울특별시 구로구 구로중앙로 198(구로동),37.5041347264,126.8795151353,#공구#공구상가#관광지#구로구#구로구기계공구상가#구로역#기계공구단지#산업관광#산업관광지#산업단지#산업용품#상가#유통상가#이색거리#판매점
257,257,국제음식문화거리(INTERNATIONAL FOOD STREET),서울특별시 구로구 새말로 102(구로동),37.5058319638,126.8914195585,#가족과함께#관광지#맛집#먹거리여행#먹거리타운#먹자골목#문화공간#복합문화공간#복합쇼핑몰#쇼핑몰#연인과함께#연인과함께#열린문화공간#이색거리
258,258,류순정·류홍 부자 묘역,서울특별시 구로구 오류동산43-31,37.4888494885,126.8288535139,#관광지#구로구묘역#구로구문화재#구로구조선시대묘역#류순정묘역#부자묘역#서울시기념물#역사공부#역사관광지#역사를품은곳#역사문화재#역사속#역사속으로#역사유적#역사유적지#역사이야기#역사탐험
259,259,음식문화특화거리(깔깔거리),서울특별시 구로구 디지털로32길 97-21,37.4838874594,126.9008665369,#관광지#구로깔깔거리#구로맛집골목#구로맛집탐방#구로먹방여행#맛집#맛집골목#맛집탐방#먹방여행#먹방투어#연인과함께#음식#음식문화#음식문화거리#이색거리#이색음식거리#친구와함께
260,260,이씨레물리노공원(구로근린공원),서울특별시 구로구 가마산로25길 21(구로동),37.4970135079,126.8894255436,#걷기좋은곳#공원#관광지#구로구공원#근린공원#대림동작은공원#문화공간#복합문화공간#산책로#산책하기좋은곳#열린문화공간#이씨레물리노공원#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
261,261,천왕근린공원,서울특별시 구로구 천왕동,37.4764678238,126.8418082369,#걷기좋은곳#공원#관광지#산책하기좋은곳#아이와함께#연인과함께#자연환경#캠핑장#휴식공간#휴식하기#휴식하기좋은곳
262,262,구로시장,서울특별시 구로구 구로동로22길 17-4(구로동),37.4896892917,126.8856566482,#구로구시장#구로전통시장#구로청년몰#복고풍#비단길#쇼핑#시장#재래시장#전통시장
263,263,"계남공원(유아숲체험장, 우렁바위)",서울특별시 양천구 신정동,37.5127914822,126.8474483699,#걷기길#관광지#산책코스#산책하기좋은곳#아이와함께#자연좋은곳#자연체험#자연환경#피톤치드#휴식공간#휴식여행#휴식하기좋은곳
264,264,장수공원(열녀문),서울특별시 양천구 신월동,37.5219126202,126.8460843492,#관광지#남녀노소#산책하기좋은곳#아이와함께#역사문화재#역사이야기#휴식공간#휴식여행#휴식하기#휴식하기좋은곳#힐링산책
265,265,양천나눔누리타운,서울특별시 양천구 중앙로 250(신정동),37.5189714323,126.85377262,#관광지#남녀노소#문화프로그램#복합문화공간#복합문화시설#열린문화공간#자원봉사활동#진로체험#체험프로그램#휴식공간#휴식하기#휴식하기좋은곳
266,266,푸드뱅크마켓 신월점,서울특별시 양천구 곰달래로13길 73(신월동),37.5360468689,126.8337684087,#관광지#문화복지향상#복합문화공간#복합문화시설#상담#신월푸드뱅크#열린문화공간#종합복지시설#지역복지#휴식공간#휴식하기좋은곳
267,267,안양천 사계절 테마원,서울특별시 양천구 신정동,37.5205772468,126.8787480766,#공원#관광지#도심공원#사진찍기좋은곳#산책로#산책하기좋은곳#서울산책#아이와함께#안양천공원#안양천장미원#연인과함께#자연좋은곳#자연환경#휴식공간#휴식하기#휴식하기좋은곳
268,268,양천구 로데오거리,서울특별시 양천구 목동로25길 23(신정동),37.5279955212,126.8614911074,#관광지#남녀노소#데이트장소추천#문화예술공간#쇼핑거리#야외공연#열린문화공간#이색거리#전시/공연#종합예술
269,269,AHC스파,서울특별시 강남구 도산대로 237(신사동),37.5217715371,127.0330284328,#관광지#남녀노소#부모님과함께#뷰티&스파#연인과함께#이색체험#휴식공간#휴식여행#휴식하기#휴식하기좋은곳#힐링&휴양#힐링체험
270,270,산마루놀이터,서울특별시 종로구 창신6가길 47(창신동),37.5762592808,127.0124093224,#가족과함께#관광지#놀이공간#산마루놀이터#아이가_좋아하는_여행#아이와함께#이색체험#자연환경#체험프로그램#휴식공간#휴식여행#휴식하기좋은곳
271,271,명동,서울특별시 중구 을지로 66,37.5651434137,126.9850038013,#15_16한국관광100선#17_18한국관광100선#19_20한국관광100선#관광지#도심여행#명동#명동거리#명동쇼핑#서울#쇼핑#쇼핑거리#수도권#시티투어#외국인이많이찾는#주말추천여행지#중심가#체험#한국관광100선
272,272,연세로,서울특별시 서대문구 연세로 일대,37.5557797448,126.9365529264,#관광지#맛집탐방#쇼핑거리#숨은맛집#연세대학교#연인과함께#우수쇼핑#이색거리#전국맛집#체험#친구와함께#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
273,273,인사동,서울특별시 종로구 인사동길 62(관훈동) 일대,37.575431078,126.9833758804,#관광지#도심여행#수도권#시티투어#인사동#주말추천여행지#체험
274,274,강남,서울특별시 강남구 역삼동(역삼동),37.4970465429,127.0281573537,#가족과함께#강남#강남관광정보센터#강남구#강남맛집#강남스타일#강남시티투어#강남역#관광지#남녀노소#서울추천쇼핑#수도권#외국인이많이찾는#외국인친구에게추천#체험#친구와함께
275,275,익선동,서울특별시 종로구 익선동(익선동),37.5735203041,126.9897920161,#21_22한국관광100선#23_24한국관광100선#가족과함께#관광지#남녀노소#뉴트로_감성여행#데이트명소#데이트장소추천#산책하기#산책하기좋은곳#수도권#아이와함께#연인과함께#이색체험#커플데이트#한국관광100선#휴식공간#휴식여행
276,276,망우리 시민공원,서울특별시 중랑구 망우로 570(망우동),37.5984057744,127.114832694,#관광지#산책로#산책하기#산책하기좋은곳#역사공부#역사를품은곳#역사문화재#역사속#역사속으로#역사여행#역사탐방#역사탐험#휴식공간#휴식여행#휴식하기#휴식하기좋은곳#힐링산책
277,277,이태원 우사단길,서울특별시 용산구 한남동,37.5326085465,126.9984451642,#관광지#데이트명소#데이트하기좋은곳#서울데이트#연인과함께#우사단길#이색거리#이태원#친구와함께#커플데이트#휴식공간#휴식여행#휴식하기#휴식하기좋은곳
278,278,선유도공원,서울특별시 영등포구 선유로 343(당산동),37.5424362298,126.9018342452,#관광지#도심산책#산책길#산책로#휴식공간#휴식여행#휴식하기#휴식하기좋은곳#힐링산책#힐링여행
279,279,용양봉저정 공원,서울특별시 동작구 현충로 16(본동),37.5124879286,126.9575327922,#가족과함께#관광지#남녀노소#산책하기#산책하기좋은곳#서울경관#아이와함께#휴식공간#휴식하기좋은곳#힐링산책
280,280,수성동계곡,서울특별시 종로구 옥인동 185-3(옥인동),37.5822799198,126.9631997475,#관광지#수성곡계곡
281,281,가회동성당,서울특별시 종로구 북촌로 57(가회동),37.5820858828,126.9846616856,#가회동성당#관광지#북촌#북촌관광#선교사#성당#성지#성지순례#천주교성지순례
282,282,강서한강공원,서울특별시 강서구 양천로27길 279-23(방화동),37.5860879769,126.8171490732,#가족피크닉#강서한강공원#관광지#다목적운동장#생태관광명소#습지생태공원#자연관찰로#체육공원#한강조망대
283,283,대치유수지체육공원,서울특별시 강남구 역삼로90길 43(대치동),37.5016327582,127.0635595572,#관광지#대치유수지#대치유수지체육공원#육상트랙#음악분수#인라인장#체육공원#축구장#테니스장#풋살구장
284,284,법안정사,서울특별시 양천구 목동동로 371(목동),37.535528283,126.8785115657,#관광지#불교#산책#석가탄신일#절#종교
285,285,양천해누리체육공원,서울특별시 양천구 안양천로 711(신정동),37.5115920667,126.8724127952,#관광지#농구장#야외체육시설#양천체육공원#양천해누리체육공원#인조잔디축구장#족구장#체육공원#축구장#풋살장
286,286,문래근린공원,서울특별시 영등포구 문래동3가 61,37.5165168806,126.8940523512,#516벙커#관광지#문래공원#문래근린공원#문래창작촌#박정희대통령동상#박정희벙커#영등포문래근린공원
287,287,목5동성당,서울특별시 양천구 목동동로 353(목동),37.5333896158,126.8770200955,#결혼식하기좋은성당#관광지#목5동성당#성당결혼식#아름다운성당#파이프오르간성당
288,288,박정희대통령가옥,서울특별시 중구 다산로36가길 25(신당동),37.5615416811,127.0198840582,#가옥관람#관광지#국가등록문화재#문화재가옥#박정희#박정희대통령가옥#신당동박정희대통령가옥#역사교육장#체험학습
289,289,삼각어린이공원,서울특별시 구로구 구로동 47(구로동),37.5014241538,126.8920529578,#관광지
290,290,안국선원,서울특별시 종로구 북촌로 70(가회동),37.5829969015,126.9854282566,#관광지#도심속사찰#서울시사찰#서울안국선원#안국선문화원#안국선원#종로구사찰
291,291,안양천 (제방)벚꽃길,서울특별시 영등포구 양평동 488,37.5250767552,126.8805116778,#관광지#벚꽃명소#서울벚꽃명소#안양천#안양천벚꽃길#안양천제방벚꽃길
