Attraction,Category,type,Category_Map,Good_Point,Selected_People,Participants
롯데월드 어드벤처,관광,theme,만족도,가격이 합리적이에요,2051,"15,214"
롯데월드 어드벤처,관광,theme,편의,주차하기 편해요,1795,"15,214"
롯데월드 어드벤처,관광,theme,매력도,체험 프로그램이 다양해요,1476,"15,214"
롯데월드 어드벤처,관광,theme,편의,규모가 커요,524,"15,214"
롯데월드 어드벤처,관광,theme,만족도,친절해요,453,"15,214"
롯데월드 어드벤처,관광,theme,편의,시설이 깔끔해요,289,"15,214"
롯데월드 어드벤처,관광,theme,편의,편의시설이 잘 되어있어요,213,"15,214"
롯데월드 어드벤처,관광,theme,만족도,안전하게 관리해요,96,"15,214"
롯데월드 어드벤처,관광,theme,만족도,유익해요,66,"15,214"
롯데월드 어드벤처,관광,theme,매력도,컨셉이 독특해요,49,"15,214"
롯데월드 어드벤처,관광,theme,매력도,대기시간이 짧아요,36,"15,214"
롯데월드 어드벤처,관광,theme,편의,수질 관리가 잘돼요,14,"15,214"
롯데월드 어드벤처,관광,theme,편의,셔틀버스가 잘 되어있어요,10,"15,214"
롯데월드 어드벤처,관광,theme,편의,샤워실이 잘 되어있어요,7,"15,214"
롯데월드 어드벤처,관광,theme,만족도,반려동물과 가기 좋아요,3,"15,214"
롯데월드 어드벤처,관광,theme,편의,동물 관리가 잘 되어있어요,2,"15,214"
롯데월드몰,관광,shop_etc,편의,종류가 다양해요,885,"2,454"
롯데월드몰,관광,shop_etc,만족도,친절해요,696,"2,454"
롯데월드몰,관광,shop_etc,편의,매장이 넓어요,634,"2,454"
롯데월드몰,관광,shop_etc,만족도,가성비가 좋아요,608,"2,454"
롯데월드몰,관광,shop_etc,편의,시설이 깔끔해요,506,"2,454"
롯데월드몰,관광,shop_etc,만족도,품질이 좋아요,473,"2,454"
롯데월드몰,관광,shop_etc,매력도,분위기가 편안해요,369,"2,454"
롯데월드몰,관광,shop_etc,매력도,특색 있는 제품이 많아요,273,"2,454"
롯데월드몰,관광,shop_etc,편의,주차하기 편해요,210,"2,454"
롯데월드몰,관광,shop_etc,만족도,비싼 만큼 가치있어요,146,"2,454"
롯데월드몰,관광,shop_etc,매력도,트렌디해요,14,"2,454"
롯데월드몰,관광,shop_etc,매력도,신상품이 많아요,7,"2,454"
롯데월드몰,관광,shop_etc,매력도,예쁜 소품이 많아요,5,"2,454"
롯데월드몰,관광,shop_etc,매력도,선물하기 좋아요,4,"2,454"
롯데월드몰,관광,shop_etc,매력도,고급스러워요,4,"2,454"
롯데월드몰,관광,shop_etc,매력도,사진이 잘 나와요,4,"2,454"
롯데월드몰,관광,shop_etc,매력도,컨셉이 독특해요,3,"2,454"
롯데월드몰,관광,shop_etc,매력도,아기자기해요,2,"2,454"
롯데월드몰,관광,shop_etc,편의,인테리어가 멋져요,2,"2,454"
롯데월드몰,관광,shop_etc,만족도,설명이 자세해요,1,"2,454"
롯데월드몰,관광,shop_etc,만족도,포장이 정성스러워요,1,"2,454"
롯데월드타워 서울스카이,관광,theme,매력도,뷰가 좋아요,9701,"11,594"
롯데월드타워 서울스카이,관광,theme,매력도,사진이 잘 나와요,5158,"11,594"
롯데월드타워 서울스카이,관광,theme,매력도,야경이 멋져요,4604,"11,594"
롯데월드타워 서울스카이,관광,theme,매력도,볼거리가 많아요,3215,"11,594"
롯데월드타워 서울스카이,관광,theme,편의,근처에 갈 곳이 많아요,2423,"11,594"
롯데월드타워 서울스카이,관광,theme,편의,대중교통이 편해요,2291,"11,594"
롯데월드타워 서울스카이,관광,theme,편의,주차하기 편해요,1647,"11,594"
롯데월드타워 서울스카이,관광,theme,만족도,가격이 합리적이에요,687,"11,594"
롯데월드타워 서울스카이,관광,theme,편의,시설이 깔끔해요,416,"11,594"
롯데월드타워 서울스카이,관광,theme,편의,산책로가 잘 되어있어요,415,"11,594"
롯데월드타워 서울스카이,관광,theme,매력도,아이와 가기 좋아요,212,"11,594"
롯데월드타워 서울스카이,관광,theme,편의,화장실이 깨끗해요,211,"11,594"
롯데월드타워 서울스카이,관광,theme,편의,편의시설이 잘 되어있어요,139,"11,594"
롯데월드타워 서울스카이,관광,theme,편의,인테리어가 멋져요,103,"11,594"
롯데월드타워 서울스카이,관광,theme,편의,먹거리가 풍부해요,102,"11,594"
롯데월드타워 서울스카이,관광,theme,매력도,컨셉이 독특해요,62,"11,594"
롯데월드타워 서울스카이,관광,theme,매력도,체험 프로그램이 다양해요,22,"11,594"
롯데월드타워 서울스카이,관광,theme,만족도,반려동물과 가기 좋아요,1,"11,594"
롯데호텔서울 설화수 스파,관광,theme,만족도,친절해요,19,28
롯데호텔서울 설화수 스파,관광,theme,매력도,분위기가 편안해요,16,28
롯데호텔서울 설화수 스파,관광,theme,만족도,관리 효과가 좋아요,14,28
롯데호텔서울 설화수 스파,관광,theme,편의,매장이 청결해요,11,28
롯데호텔서울 설화수 스파,관광,theme,만족도,맞춤 케어를 잘해줘요,10,28
롯데호텔서울 설화수 스파,관광,theme,만족도,비싼 만큼 가치있어요,10,28
롯데호텔서울 설화수 스파,관광,theme,만족도,시술이 꼼꼼해요,6,28
롯데호텔서울 설화수 스파,관광,theme,편의,기구가 청결해요,4,28
롯데호텔서울 설화수 스파,관광,theme,만족도,상담이 자세해요,3,28
롯데호텔서울 설화수 스파,관광,theme,편의,주차하기 편해요,3,28
롯데호텔서울 설화수 스파,관광,theme,매력도,고급스러워요,1,28
롯데호텔서울 설화수 스파,관광,theme,매력도,좋은 제품을 사용해요,1,28
롯데호텔서울 설화수 스파,관광,theme,편의,대기공간이 잘 되어있어요,1,28
리얼월드 성수,관광,experience,편의,인테리어가 멋져요,89,147
리얼월드 성수,관광,experience,만족도,친절해요,82,147
리얼월드 성수,관광,experience,매력도,사진이 잘 나와요,73,147
리얼월드 성수,관광,experience,편의,매장이 청결해요,57,147
리얼월드 성수,관광,experience,만족도,가성비가 좋아요,16,147
리얼월드 성수,관광,experience,매력도,대화하기 좋아요,12,147
리얼월드 성수,관광,experience,편의,좌석이 편해요,5,147
리얼월드 성수,관광,experience,매력도,뷰가 좋아요,5,147
리얼월드 성수,관광,experience,매력도,집중하기 좋아요,4,147
리얼월드 성수,관광,experience,편의,화장실이 깨끗해요,4,147
리얼월드 성수,관광,experience,편의,시설이 깔끔해요,3,147
리얼월드 성수,관광,experience,매력도,문제가 신선해요,3,147
리얼월드 성수,관광,experience,매력도,스토리가 탄탄해요,1,147
리얼월드 성수,관광,experience,매력도,재미있는 테마가 많아요,1,147
마로니에공원,관광,nature / history / shop_etc,매력도,뷰가 좋아요,208,401
마로니에공원,관광,nature / history / shop_etc,편의,관리가 잘 되어있어요,85,401
마로니에공원,관광,nature / history / shop_etc,편의,산책로가 잘 되어있어요,72,401
마로니에공원,관광,nature / history / shop_etc,매력도,볼거리가 많아요,69,401
마로니에공원,관광,nature / history / shop_etc,매력도,사진이 잘 나와요,68,401
마로니에공원,관광,nature / history / shop_etc,만족도,가격이 합리적이에요,52,401
마로니에공원,관광,nature / history / shop_etc,매력도,방문객이 많아요,51,401
마로니에공원,관광,nature / history / shop_etc,편의,먹거리가 풍부해요,46,401
마로니에공원,관광,nature / history / shop_etc,편의,편의시설이 잘 되어있어요,43,401
마로니에공원,관광,nature / history / shop_etc,매력도,붐비지 않아요,17,401
마로니에공원,관광,nature / history / shop_etc,매력도,체험 프로그램이 다양해요,9,401
마로니에공원,관광,nature / history / shop_etc,편의,근처에 갈 곳이 많아요,8,401
마로니에공원,관광,nature / history / shop_etc,편의,대중교통이 편해요,6,401
마로니에공원,관광,nature / history / shop_etc,편의,주차하기 편해요,5,401
마로니에공원,관광,nature / history / shop_etc,편의,화장실이 깨끗해요,4,401
마로니에공원,관광,nature / history / shop_etc,매력도,조용히 쉬기 좋아요,3,401
마로니에공원,관광,nature / history / shop_etc,만족도,친절해요,3,401
마로니에공원,관광,nature / history / shop_etc,매력도,아이와 가기 좋아요,1,401
마로니에공원,관광,nature / history / shop_etc,만족도,유익해요,1,401
마장 축산물시장,관광,shop_etc,만족도,친절해요,30,70
마장 축산물시장,관광,shop_etc,매력도,볼거리가 많아요,27,70
마장 축산물시장,관광,shop_etc,편의,먹거리가 풍부해요,16,70
마장 축산물시장,관광,shop_etc,편의,주차하기 편해요,12,70
마장 축산물시장,관광,shop_etc,매력도,트렌디해요,9,70
마장 축산물시장,관광,shop_etc,매력도,야시장이 잘 되어있어요,8,70
마장 축산물시장,관광,shop_etc,편의,시설이 깔끔해요,6,70
마장 축산물시장,관광,shop_etc,매력도,특색 있는 제품이 많아요,6,70
마장 축산물시장,관광,shop_etc,만족도,품질이 좋아요,5,70
마장 축산물시장,관광,shop_etc,매력도,컨셉이 독특해요,3,70
마장 축산물시장,관광,shop_etc,편의,편의시설이 잘 되어있어요,3,70
마장 축산물시장,관광,shop_etc,만족도,가성비가 좋아요,3,70
마장 축산물시장,관광,shop_etc,매력도,방문객이 많아요,2,70
마장 축산물시장,관광,shop_etc,편의,매장이 넓어요,2,70
마장 축산물시장,관광,shop_etc,편의,종류가 다양해요,2,70
마장 축산물시장,관광,shop_etc,편의,규모가 커요,1,70
마천중앙시장,관광,shop_etc,만족도,친절해요,49,84
마천중앙시장,관광,shop_etc,편의,주차하기 편해요,39,84
마천중앙시장,관광,shop_etc,매력도,볼거리가 많아요,38,84
마천중앙시장,관광,shop_etc,편의,먹거리가 풍부해요,18,84
마천중앙시장,관광,shop_etc,매력도,트렌디해요,9,84
마천중앙시장,관광,shop_etc,매력도,특색 있는 제품이 많아요,7,84
마천중앙시장,관광,shop_etc,편의,시설이 깔끔해요,5,84
마천중앙시장,관광,shop_etc,매력도,컨셉이 독특해요,4,84
마천중앙시장,관광,shop_etc,편의,편의시설이 잘 되어있어요,3,84
마천중앙시장,관광,shop_etc,편의,종류가 다양해요,3,84
마천중앙시장,관광,shop_etc,매력도,야시장이 잘 되어있어요,2,84
마천중앙시장,관광,shop_etc,편의,매장이 넓어요,2,84
마천중앙시장,관광,shop_etc,매력도,분위기가 편안해요,1,84
마천중앙시장,관광,shop_etc,만족도,품질이 좋아요,1,84
마천중앙시장,관광,shop_etc,편의,규모가 커요,1,84
마천중앙시장,관광,shop_etc,매력도,붐비지 않아요,1,84
마포구하늘공원,관광,nature,편의,산책로가 잘 되어있어요,395,681
마포구하늘공원,관광,nature,매력도,뷰가 좋아요,322,681
마포구하늘공원,관광,nature,매력도,사진이 잘 나와요,233,681
마포구하늘공원,관광,nature,매력도,볼거리가 많아요,199,681
마포구하늘공원,관광,nature,매력도,피크닉하기 좋아요,190,681
마포구하늘공원,관광,nature,편의,편의시설이 잘 되어있어요,59,681
마포구하늘공원,관광,nature,편의,주차하기 편해요,54,681
마포구하늘공원,관광,nature,편의,대중교통이 편해요,41,681
마포구하늘공원,관광,nature,만족도,가격이 합리적이에요,40,681
마포구하늘공원,관광,nature,편의,화장실이 깨끗해요,40,681
마포구하늘공원,관광,nature,매력도,아이와 가기 좋아요,8,681
마포구하늘공원,관광,nature,만족도,반려동물과 가기 좋아요,7,681
마포구하늘공원,관광,nature,편의,규모가 커요,7,681
마포구하늘공원,관광,nature,매력도,조용히 쉬기 좋아요,4,681
마포구하늘공원,관광,nature,매력도,방문객이 많아요,3,681
마포구하늘공원,관광,nature,편의,관리가 잘 되어있어요,3,681
마포구하늘공원,관광,nature,매력도,붐비지 않아요,2,681
마포구하늘공원,관광,nature,편의,근처에 갈 곳이 많아요,1,681
마포구하늘공원,관광,nature,매력도,신기한 식물이 많아요,1,681
마포구하늘공원,관광,nature,매력도,경관이 독특해요,1,681
마포농수산물시장,관광,shop_etc,만족도,친절해요,27,65
마포농수산물시장,관광,shop_etc,매력도,볼거리가 많아요,18,65
마포농수산물시장,관광,shop_etc,편의,주차하기 편해요,18,65
마포농수산물시장,관광,shop_etc,만족도,가성비가 좋아요,10,65
마포농수산물시장,관광,shop_etc,만족도,품질이 좋아요,9,65
마포농수산물시장,관광,shop_etc,편의,종류가 다양해요,9,65
마포농수산물시장,관광,shop_etc,편의,시설이 깔끔해요,7,65
마포농수산물시장,관광,shop_etc,편의,먹거리가 풍부해요,6,65
마포농수산물시장,관광,shop_etc,매력도,특색 있는 제품이 많아요,5,65
마포농수산물시장,관광,shop_etc,편의,편의시설이 잘 되어있어요,4,65
마포농수산물시장,관광,shop_etc,매력도,분위기가 편안해요,4,65
마포농수산물시장,관광,shop_etc,편의,매장이 넓어요,4,65
마포농수산물시장,관광,shop_etc,매력도,컨셉이 독특해요,2,65
마포농수산물시장,관광,shop_etc,매력도,야시장이 잘 되어있어요,2,65
마포농수산물시장,관광,shop_etc,만족도,비싼 만큼 가치있어요,2,65
마포농수산물시장,관광,shop_etc,편의,규모가 커요,1,65
마포농수산물시장,관광,shop_etc,매력도,트렌디해요,1,65
만해한용운심우장,관광,history,매력도,사진이 잘 나와요,6,11
만해한용운심우장,관광,history,만족도,설명이 잘 되어있어요,5,11
만해한용운심우장,관광,history,매력도,붐비지 않아요,4,11
만해한용운심우장,관광,history,매력도,뷰가 좋아요,4,11
만해한용운심우장,관광,history,매력도,볼거리가 많아요,3,11
만해한용운심우장,관광,history,편의,관리가 잘 되어있어요,3,11
