,Attraction,Good_Point,Selected_People
1893,한강시민공원 망원지구(망원한강공원),편의시설이 잘 되어있어요,18
1894,한강시민공원 망원지구(망원한강공원),주차하기 편해요,16
1895,한강시민공원 망원지구(망원한강공원),붐비지 않아요,13
1896,한강시민공원 망원지구(망원한강공원),가격이 합리적이에요,8
1897,한강시민공원 망원지구(망원한강공원),먹거리가 풍부해요,7
1898,한강시민공원 망원지구(망원한강공원),자연 경관이 좋아요,6
1899,한강시민공원 망원지구(망원한강공원),반려동물과 가기 좋아요,3
1900,한강시민공원 망원지구(망원한강공원),피크닉하기 좋아요,3
1901,한강시민공원 망원지구(망원한강공원),화장실이 깨끗해요,2
1902,한강시민공원 망원지구(망원한강공원),조용히 쉬기 좋아요,1
1903,한강시민공원 망원지구(망원한강공원),아이와 가기 좋아요,1
1904,한강시민공원 망원지구(망원한강공원),근처에 갈 곳이 많아요,1
1905,한강시민공원 망원지구(망원한강공원),규모가 커요,1
1906,국립한글박물관,유익해요,149
1907,국립한글박물관,주차하기 편해요,83
1908,국립한글박물관,전시 구성이 알차요,79
1909,국립한글박물관,전시 테마가 재밌어요,57
1910,국립한글박물관,아이와 가기 좋아요,50
1911,국립한글박물관,체험 프로그램이 다양해요,47
1912,국립한글박물관,설명이 잘 되어있어요,39
1913,국립한글박물관,가격이 합리적이에요,38
1914,국립한글박물관,공간이 넓어요,29
1915,국립한글박물관,사진이 잘 나와요,11
1947,허준박물관,유익해요,30
1948,허준박물관,전시 구성이 알차요,17
1949,허준박물관,체험 프로그램이 다양해요,14
1950,허준박물관,설명이 잘 되어있어요,10
1951,허준박물관,주차하기 편해요,9
1952,허준박물관,가격이 합리적이에요,9
1953,허준박물관,아이와 가기 좋아요,6
1954,허준박물관,전시 테마가 재밌어요,3
1955,허준박물관,공간이 넓어요,3
1956,허준박물관,사진이 잘 나와요,2
1957,남산공원,뷰가 좋아요,66
1958,남산공원,산책로가 잘 되어있어요,51
1959,남산공원,주차하기 편해요,37
1960,남산공원,볼거리가 많아요,35
1961,남산공원,사진이 잘 나와요,32
1962,남산공원,관리가 잘 되어있어요,27
1963,남산공원,방문객이 많아요,21
1964,남산공원,붐비지 않아요,9
1965,남산공원,자연 경관이 좋아요,8
1966,남산공원,편의시설이 잘 되어있어요,7
1967,남산공원,아이와 가기 좋아요,5
1968,남산공원,가격이 합리적이에요,5
1969,남산공원,체험 프로그램이 다양해요,5
1970,남산공원,먹거리가 풍부해요,3
1971,남산공원,반려동물과 가기 좋아요,3
1972,남산공원,대중교통이 편해요,2
1973,남산공원,조용히 쉬기 좋아요,1
1974,남산공원,근처에 갈 곳이 많아요,1
1975,남산공원,규모가 커요,1
1976,남산공원,화장실이 깨끗해요,1
1977,남산공원,유익해요,1
1995,마로니에공원,뷰가 좋아요,208
1996,마로니에공원,관리가 잘 되어있어요,85
1997,마로니에공원,산책로가 잘 되어있어요,72
1998,마로니에공원,볼거리가 많아요,69
1999,마로니에공원,사진이 잘 나와요,68
2000,마로니에공원,가격이 합리적이에요,52
2001,마로니에공원,방문객이 많아요,51
2002,마로니에공원,먹거리가 풍부해요,46
2003,마로니에공원,편의시설이 잘 되어있어요,43
2004,마로니에공원,붐비지 않아요,17
2005,마로니에공원,체험 프로그램이 다양해요,9
2006,마로니에공원,근처에 갈 곳이 많아요,8
2007,마로니에공원,대중교통이 편해요,6
2008,마로니에공원,주차하기 편해요,5
2009,마로니에공원,화장실이 깨끗해요,4
2010,마로니에공원,조용히 쉬기 좋아요,3
2011,마로니에공원,친절해요,3
2012,마로니에공원,아이와 가기 좋아요,1
2013,마로니에공원,유익해요,1
2031,경춘선숲길,산책로가 잘 되어있어요,23
2032,경춘선숲길,뷰가 좋아요,22
2033,경춘선숲길,사진이 잘 나와요,16
2034,경춘선숲길,볼거리가 많아요,10
2035,경춘선숲길,관리가 잘 되어있어요,10
2036,경춘선숲길,방문객이 많아요,9
2037,경춘선숲길,편의시설이 잘 되어있어요,3
2038,경춘선숲길,주차하기 편해요,2
2039,경춘선숲길,반려동물과 가기 좋아요,2
2040,경춘선숲길,자연 경관이 좋아요,2
2041,경춘선숲길,붐비지 않아요,2
2042,경춘선숲길,먹거리가 풍부해요,1
2043,경춘선숲길,아이와 가기 좋아요,1
2044,경춘선숲길,근처에 갈 곳이 많아요,1
2045,경춘선숲길,체험 프로그램이 다양해요,1
2046,경춘선숲길,대중교통이 편해요,1
2047,경춘선숲길,트렌디해요,1
2048,종이나라박물관,유익해요,154
2049,종이나라박물관,아이와 가기 좋아요,115
2050,종이나라박물관,체험 프로그램이 다양해요,89
2051,종이나라박물관,설명이 잘 되어있어요,69
2052,종이나라박물관,전시 구성이 알차요,52
2053,종이나라박물관,전시 테마가 재밌어요,37
2054,종이나라박물관,가격이 합리적이에요,25
2055,종이나라박물관,공간이 넓어요,5
2056,종이나라박물관,사진이 잘 나와요,3
2057,종이나라박물관,화장실이 깨끗해요,2
2058,종이나라박물관,주차하기 편해요,1
2084,코엑스 아쿠아리움,볼거리가 많아요,6805
2085,코엑스 아쿠아리움,관리가 잘 되어있어요,4473
2086,코엑스 아쿠아리움,규모가 커요,4431
2087,코엑스 아쿠아리움,사진이 잘 나와요,2812
2088,코엑스 아쿠아리움,주차하기 편해요,1710
2089,코엑스 아쿠아리움,공연이 재밌어요,1497
2090,코엑스 아쿠아리움,설명이 잘 되어있어요,1463
2091,코엑스 아쿠아리움,체험 프로그램이 다양해요,1120
2092,코엑스 아쿠아리움,가격이 합리적이에요,1117
2093,코엑스 아쿠아리움,화장실이 깨끗해요,149
2094,코엑스 아쿠아리움,인테리어가 멋져요,95
2095,코엑스 아쿠아리움,컨셉이 독특해요,85
2096,코엑스 아쿠아리움,뷰가 좋아요,75
2097,코엑스 아쿠아리움,먹거리가 풍부해요,19
2098,코엑스 아쿠아리움,피크닉하기 좋아요,17
2099,코엑스 아쿠아리움,반려동물과 가기 좋아요,3
2100,코엑스 아쿠아리움,야외 공간이 멋져요,2
2101,피규어뮤지엄W,전시 구성이 알차요,96
2102,피규어뮤지엄W,전시 테마가 재밌어요,80
2103,피규어뮤지엄W,사진이 잘 나와요,41
2104,피규어뮤지엄W,아이와 가기 좋아요,37
2105,피규어뮤지엄W,유익해요,28
2106,피규어뮤지엄W,공간이 넓어요,23
2107,피규어뮤지엄W,설명이 잘 되어있어요,17
2108,피규어뮤지엄W,가격이 합리적이에요,16
2109,피규어뮤지엄W,주차하기 편해요,10
2110,피규어뮤지엄W,체험 프로그램이 다양해요,10
2111,피규어뮤지엄W,컨셉이 독특해요,6
2112,피규어뮤지엄W,화장실이 깨끗해요,4
2140,채석장 전망대,뷰가 좋아요,204
2141,채석장 전망대,가격이 합리적이에요,69
2142,채석장 전망대,사진이 잘 나와요,68
2143,채석장 전망대,야경이 멋져요,44
2144,채석장 전망대,산책로가 잘 되어있어요,37
2145,채석장 전망대,볼거리가 많아요,26
2146,채석장 전망대,근처에 갈 곳이 많아요,22
2147,채석장 전망대,컨셉이 독특해요,5
2148,채석장 전망대,대중교통이 편해요,5
2149,채석장 전망대,주차하기 편해요,4
2150,채석장 전망대,인테리어가 멋져요,3
2151,채석장 전망대,시설이 깔끔해요,2
2152,채석장 전망대,먹거리가 풍부해요,1
2153,채석장 전망대,반려동물과 가기 좋아요,1
2178,서울광장 스케이트장,가격이 합리적이에요,29
2179,서울광장 스케이트장,대여장비 상태가 좋아요,24
2180,서울광장 스케이트장,안전하게 관리해요,24
2181,서울광장 스케이트장,편의시설이 잘 되어있어요,12
2182,서울광장 스케이트장,친절해요,11
2183,서울광장 스케이트장,규모가 커요,9
2184,서울광장 스케이트장,휴게공간이 잘 되어있어요,6
2185,서울광장 스케이트장,강습 받기 좋아요,2
2186,서울광장 스케이트장,예약이 편리해요,2
2187,용산초등학교 실내수영장,시설이 깔끔해요,30
2188,용산초등학교 실내수영장,물이 깨끗해요,22
2189,용산초등학교 실내수영장,안전하게 관리해요,16
2190,용산초등학교 실내수영장,샤워실이 잘 되어있어요,16
2191,용산초등학교 실내수영장,수업이 체계적이에요,15
2192,용산초등학교 실내수영장,학생과 소통을 잘해요,13
2193,용산초등학교 실내수영장,가격이 합리적이에요,10
2194,용산초등학교 실내수영장,수심이 다양해요,1
2195,용산초등학교 실내수영장,아이와 가기 좋아요,1
2196,용산초등학교 실내수영장,주차하기 편해요,1
2197,용산초등학교 실내수영장,휴게공간이 잘 되어있어요,1
2198,반포 서래섬,뷰가 좋아요,17
2199,반포 서래섬,사진이 잘 나와요,11
2200,반포 서래섬,볼거리가 많아요,4
2201,반포 서래섬,근처에 갈 곳이 많아요,3
2202,반포 서래섬,피크닉하기 좋아요,3
2203,반포 서래섬,경관이 독특해요,3
2204,반포 서래섬,화장실이 깨끗해요,3
2205,반포 서래섬,붐비지 않아요,3
2206,반포 서래섬,방문객이 많아요,2
2207,반포 서래섬,편의시설이 잘 되어있어요,2
2208,반포 서래섬,아이와 가기 좋아요,2
2209,반포 서래섬,주차하기 편해요,2
2210,반포 서래섬,대중교통이 편해요,2
2211,반포 서래섬,조용히 쉬기 좋아요,1
2212,둘리뮤지엄,아이와 가기 좋아요,225
2213,둘리뮤지엄,유익해요,193
2214,둘리뮤지엄,전시 테마가 재밌어요,139
2215,둘리뮤지엄,전시 구성이 알차요,121
2216,둘리뮤지엄,가격이 합리적이에요,118
2217,둘리뮤지엄,체험 프로그램이 다양해요,115
2218,둘리뮤지엄,주차하기 편해요,57
2219,둘리뮤지엄,공간이 넓어요,50
2220,둘리뮤지엄,설명이 잘 되어있어요,46
2221,둘리뮤지엄,사진이 잘 나와요,36
2222,둘리뮤지엄,컨셉이 독특해요,2
2223,둘리뮤지엄,화장실이 깨끗해요,1
2224,둘리뮤지엄,뷰가 좋아요,1
2225,응봉산(서울),뷰가 좋아요,49
2226,응봉산(서울),사진이 잘 나와요,40
2227,응봉산(서울),경관이 독특해요,24
2228,응봉산(서울),볼거리가 많아요,13
2229,응봉산(서울),산책로가 잘 되어있어요,10
2230,응봉산(서울),방문객이 많아요,8
2231,응봉산(서울),붐비지 않아요,8
2232,응봉산(서울),대중교통이 편해요,7
2233,응봉산(서울),화장실이 깨끗해요,5
2234,응봉산(서울),관리가 잘 되어있어요,3
2235,응봉산(서울),아이와 가기 좋아요,2
2236,응봉산(서울),근처에 갈 곳이 많아요,2
2237,응봉산(서울),피크닉하기 좋아요,2
2238,응봉산(서울),코스가 길어요,1
2239,응봉산(서울),먹거리가 풍부해요,1
2240,응봉산(서울),조용히 쉬기 좋아요,1
2241,응봉산(서울),규모가 커요,1
2242,서울책보고,책 종류가 다양해요,226
2243,서울책보고,시설이 깔끔해요,168
2244,서울책보고,독특한 책이 많아요,154
2245,서울책보고,책 읽기 쾌적해요,150
2246,서울책보고,카페 같은 분위기에요,102
2247,서울책보고,원하는 책을 찾기 쉬워요,45
2248,서울책보고,베스트셀러가 많아요,29
2249,서울책보고,신간이 빨리 들어와요,21
2250,서울책보고,매장이 넓어요,10
2251,서울책보고,인테리어가 멋져요,3
2252,서울책보고,컨셉이 독특해요,2
2253,서울책보고,아늑해요,1
2254,서울책보고,주차하기 편해요,1
2255,서소문성지역사박물관,유익해요,197
2256,서소문성지역사박물관,주차하기 편해요,189
2257,서소문성지역사박물관,전시 구성이 알차요,149
2258,서소문성지역사박물관,공간이 넓어요,121
2259,서소문성지역사박물관,전시 테마가 재밌어요,88
2260,서소문성지역사박물관,설명이 잘 되어있어요,62
2261,서소문성지역사박물관,사진이 잘 나와요,51
2262,서소문성지역사박물관,가격이 합리적이에요,41
2263,서소문성지역사박물관,체험 프로그램이 다양해요,29
2264,서소문성지역사박물관,아이와 가기 좋아요,23
2265,서소문성지역사박물관,화장실이 깨끗해요,5
2266,서소문성지역사박물관,컨셉이 독특해요,3
2267,서소문성지역사박물관,뷰가 좋아요,2
2291,승진완구,상품이 다양해요,1834
2292,승진완구,매장이 넓어요,630
2293,승진완구,가격이 합리적이에요,572
2294,승진완구,트렌디한 상품이 많아요,492
2295,승진완구,친절해요,457
2296,승진완구,특색 있는 제품이 많아요,440
2297,승진완구,키덜트족에게 좋아요,321
2298,승진완구,주차하기 편해요,37
2299,승진완구,신상품이 많아요,18
2300,승진완구,컨셉이 독특해요,1
2301,스파레이,시설이 깔끔해요,157
2302,스파레이,규모가 커요,126
2303,스파레이,휴게공간이 잘 되어있어요,109
2304,스파레이,친절해요,83
2305,스파레이,부대시설이 잘 되어있어요,70
2306,스파레이,특이한 찜질방이 있어요,61
2307,스파레이,놀거리가 많아요,56
2308,스파레이,수면실이 잘 되어있어요,45
2309,스파레이,주차하기 편해요,31
2310,스파레이,가격이 합리적이에요,18
2311,스파레이,오래 머무르기 좋아요,5
2312,스파레이,노천탕이 잘 되어있어요,4
2313,스파레이,탕이 넓어요,3
2314,스파레이,먹거리가 풍부해요,3
2315,스파레이,세신사의 실력이 좋아요,3
2316,스파레이,탕 종류가 다양해요,2
2317,스파레이,관리가 잘 되어있어요,2
2318,스파레이,조용히 쉬기 좋아요,2
2319,스파레이,수질 관리가 잘돼요,2
2320,잠실한강공원,뷰가 좋아요,62
2321,잠실한강공원,산책로가 잘 되어있어요,33
2322,잠실한강공원,사진이 잘 나와요,24
2323,잠실한강공원,관리가 잘 되어있어요,23
2324,잠실한강공원,편의시설이 잘 되어있어요,19
