,Attraction,Category,type,Category_Map,Category_Map_v2,Good_Point,Selected_People,Participants
1684,박물관은 살아있다(인사동점),관광,experience,만족도,서비스,친절해요,23,773
1685,박물관은 살아있다(인사동점),관광,experience,매력도,분위기,대기시간이 짧아요,14,773
1686,박물관은 살아있다(인사동점),관광,experience,편의,시설,시설이 깔끔해요,12,773
1687,박물관은 살아있다(인사동점),관광,experience,편의,시설,먹거리가 풍부해요,10,773
1688,박물관은 살아있다(인사동점),관광,experience,만족도,서비스,안전하게 관리해요,7,773
1689,박물관은 살아있다(인사동점),관광,experience,만족도,서비스,유익해요,5,773
1690,박물관은 살아있다(인사동점),관광,experience,편의,시설,편의시설이 잘 되어있어요,1,773
1691,반포 서래섬,관광,nature,매력도,분위기,뷰가 좋아요,17,21
1692,반포 서래섬,관광,nature,매력도,분위기,사진이 잘 나와요,11,21
1693,반포 서래섬,관광,nature,매력도,활동,볼거리가 많아요,4,21
1694,반포 서래섬,관광,nature,편의,접근성,근처에 갈 곳이 많아요,3,21
1695,반포 서래섬,관광,nature,매력도,분위기,피크닉하기 좋아요,3,21
1696,반포 서래섬,관광,nature,매력도,분위기,경관이 독특해요,3,21
1697,반포 서래섬,관광,nature,편의,시설,화장실이 깨끗해요,3,21
1698,반포 서래섬,관광,nature,매력도,분위기,붐비지 않아요,3,21
1699,반포 서래섬,관광,nature,매력도,분위기,방문객이 많아요,2,21
1700,반포 서래섬,관광,nature,편의,시설,편의시설이 잘 되어있어요,2,21
1701,반포 서래섬,관광,nature,매력도,분위기,아이와 가기 좋아요,2,21
1702,반포 서래섬,관광,nature,편의,접근성,주차하기 편해요,2,21
1703,반포 서래섬,관광,nature,편의,접근성,대중교통이 편해요,2,21
1704,반포 서래섬,관광,nature,매력도,분위기,조용히 쉬기 좋아요,1,21
1705,반포대교 달빛무지개분수,관광,nature / theme,매력도,분위기,뷰가 좋아요,49,54
1706,반포대교 달빛무지개분수,관광,nature / theme,매력도,분위기,방문객이 많아요,32,54
1707,반포대교 달빛무지개분수,관광,nature / theme,매력도,분위기,사진이 잘 나와요,28,54
1708,반포대교 달빛무지개분수,관광,nature / theme,편의,접근성,산책로가 잘 되어있어요,22,54
1709,반포대교 달빛무지개분수,관광,nature / theme,매력도,활동,볼거리가 많아요,19,54
1710,반포대교 달빛무지개분수,관광,nature / theme,편의,시설,관리가 잘 되어있어요,8,54
1711,반포대교 달빛무지개분수,관광,nature / theme,편의,접근성,주차하기 편해요,6,54
1712,반포대교 달빛무지개분수,관광,nature / theme,매력도,분위기,피크닉하기 좋아요,5,54
1713,반포대교 달빛무지개분수,관광,nature / theme,편의,시설,편의시설이 잘 되어있어요,2,54
1714,반포대교 달빛무지개분수,관광,nature / theme,편의,시설,먹거리가 풍부해요,2,54
1715,반포대교 달빛무지개분수,관광,nature / theme,편의,시설,규모가 커요,2,54
1716,반포대교 달빛무지개분수,관광,nature / theme,매력도,분위기,조용히 쉬기 좋아요,1,54
1717,반포대교 달빛무지개분수,관광,nature / theme,매력도,분위기,아이와 가기 좋아요,1,54
1718,반포대교 달빛무지개분수,관광,nature / theme,매력도,분위기,자연 경관이 좋아요,1,54
1719,반포대교 달빛무지개분수,관광,nature / theme,매력도,분위기,트렌디해요,1,54
1720,반포대교 달빛무지개분수,관광,nature / theme,매력도,분위기,붐비지 않아요,1,54
1721,반포대교 달빛무지개분수,관광,nature / theme,만족도,서비스,유익해요,1,54
1722,반포한강공원,관광,nature,매력도,분위기,뷰가 좋아요,83,94
1723,반포한강공원,관광,nature,편의,접근성,산책로가 잘 되어있어요,46,94
1724,반포한강공원,관광,nature,매력도,분위기,사진이 잘 나와요,40,94
1725,반포한강공원,관광,nature,매력도,활동,볼거리가 많아요,28,94
1726,반포한강공원,관광,nature,매력도,분위기,방문객이 많아요,20,94
1727,반포한강공원,관광,nature,편의,시설,관리가 잘 되어있어요,18,94
1728,반포한강공원,관광,nature,매력도,분위기,자연 경관이 좋아요,14,94
1729,반포한강공원,관광,nature,편의,접근성,주차하기 편해요,9,94
1730,반포한강공원,관광,nature,매력도,분위기,붐비지 않아요,8,94
1731,반포한강공원,관광,nature,편의,시설,편의시설이 잘 되어있어요,6,94
1732,반포한강공원,관광,nature,편의,시설,먹거리가 풍부해요,4,94
1733,반포한강공원,관광,nature,만족도,서비스,반려동물과 가기 좋아요,4,94
1734,반포한강공원,관광,nature,매력도,분위기,피크닉하기 좋아요,4,94
1735,반포한강공원,관광,nature,매력도,활동,체험 프로그램이 다양해요,4,94
1736,반포한강공원,관광,nature,매력도,분위기,조용히 쉬기 좋아요,2,94
1737,반포한강공원,관광,nature,매력도,분위기,아이와 가기 좋아요,2,94
1738,반포한강공원,관광,nature,편의,시설,규모가 커요,2,94
1739,반포한강공원,관광,nature,편의,접근성,근처에 갈 곳이 많아요,1,94
1740,반포한강공원,관광,nature,만족도,가격,가격이 합리적이에요,1,94
1741,반포한강공원,관광,nature,편의,접근성,대중교통이 편해요,1,94
1742,반포한강공원,관광,nature,매력도,분위기,트렌디해요,1,94
1743,반포한강공원,관광,nature,만족도,서비스,유익해요,1,94
1744,방신재래시장,관광,shop_etc,만족도,서비스,친절해요,21,33
1745,방신재래시장,관광,shop_etc,매력도,활동,볼거리가 많아요,9,33
1746,방신재래시장,관광,shop_etc,만족도,가격,가성비가 좋아요,6,33
1747,방신재래시장,관광,shop_etc,편의,시설,먹거리가 풍부해요,3,33
1748,방신재래시장,관광,shop_etc,매력도,활동,컨셉이 독특해요,2,33
1749,방신재래시장,관광,shop_etc,편의,접근성,주차하기 편해요,2,33
1750,방신재래시장,관광,shop_etc,매력도,활동,특색 있는 제품이 많아요,2,33
1751,방신재래시장,관광,shop_etc,만족도,가격,품질이 좋아요,2,33
1752,방신재래시장,관광,shop_etc,편의,시설,편의시설이 잘 되어있어요,1,33
1753,방신재래시장,관광,shop_etc,매력도,분위기,분위기가 편안해요,1,33
1754,방신재래시장,관광,shop_etc,편의,시설,매장이 넓어요,1,33
1755,방신재래시장,관광,shop_etc,매력도,분위기,트렌디해요,1,33
1756,방신재래시장,관광,shop_etc,편의,시설,종류가 다양해요,1,33
1757,방이시장,관광,shop_etc,만족도,서비스,친절해요,19,40
1758,방이시장,관광,shop_etc,편의,시설,종류가 다양해요,10,40
1759,방이시장,관광,shop_etc,편의,시설,시설이 깔끔해요,9,40
1760,방이시장,관광,shop_etc,만족도,가격,가성비가 좋아요,5,40
1761,방이시장,관광,shop_etc,매력도,활동,특색 있는 제품이 많아요,4,40
1762,방이시장,관광,shop_etc,만족도,가격,품질이 좋아요,3,40
1763,방이시장,관광,shop_etc,편의,시설,매장이 넓어요,3,40
1764,방이시장,관광,shop_etc,매력도,활동,볼거리가 많아요,2,40
1765,방이시장,관광,shop_etc,매력도,분위기,분위기가 편안해요,2,40
1766,방이시장,관광,shop_etc,편의,시설,편의시설이 잘 되어있어요,1,40
1767,방학동도깨비시장,관광,shop_etc,만족도,서비스,친절해요,21,39
1768,방학동도깨비시장,관광,shop_etc,만족도,가격,품질이 좋아요,11,39
1769,방학동도깨비시장,관광,shop_etc,편의,시설,종류가 다양해요,10,39
1770,방학동도깨비시장,관광,shop_etc,만족도,가격,가성비가 좋아요,8,39
1771,방학동도깨비시장,관광,shop_etc,매력도,활동,특색 있는 제품이 많아요,3,39
1772,방학동도깨비시장,관광,shop_etc,매력도,활동,볼거리가 많아요,2,39
1773,방학동도깨비시장,관광,shop_etc,편의,시설,매장이 넓어요,2,39
1774,방학동도깨비시장,관광,shop_etc,편의,시설,시설이 깔끔해요,1,39
1775,방학동도깨비시장,관광,shop_etc,편의,시설,먹거리가 풍부해요,1,39
1776,방학동도깨비시장,관광,shop_etc,매력도,분위기,분위기가 편안해요,1,39
1777,방학동도깨비시장,관광,shop_etc,편의,접근성,주차하기 편해요,1,39
1778,방학동도깨비시장,관광,shop_etc,매력도,분위기,트렌디해요,1,39
1779,배봉산,관광,nature,매력도,분위기,뷰가 좋아요,8,10
1780,배봉산,관광,nature,매력도,분위기,붐비지 않아요,6,10
1781,배봉산,관광,nature,편의,시설,편의시설이 잘 되어있어요,3,10
1782,배봉산,관광,nature,매력도,분위기,조용히 쉬기 좋아요,3,10
1783,배봉산,관광,nature,매력도,분위기,아이와 가기 좋아요,2,10
1784,배봉산,관광,nature,만족도,서비스,반려동물과 가기 좋아요,2,10
1785,배봉산,관광,nature,매력도,분위기,사진이 잘 나와요,2,10
1786,배봉산,관광,nature,편의,시설,화장실이 깨끗해요,2,10
1787,배봉산,관광,nature,편의,접근성,산책로가 잘 되어있어요,2,10
1788,배봉산,관광,nature,매력도,분위기,피크닉하기 좋아요,1,10
1789,배봉산,관광,nature,매력도,분위기,신기한 식물이 많아요,1,10
1790,배봉산,관광,nature,매력도,분위기,경관이 독특해요,1,10
1791,배재학당역사박물관,관광,history,매력도,활동,전시 구성이 알차요,11,17
1792,배재학당역사박물관,관광,history,만족도,서비스,유익해요,11,17
1793,배재학당역사박물관,관광,history,만족도,서비스,설명이 잘 되어있어요,8,17
1794,배재학당역사박물관,관광,history,매력도,분위기,사진이 잘 나와요,3,17
1795,배재학당역사박물관,관광,history,매력도,활동,전시 테마가 재밌어요,2,17
1796,배재학당역사박물관,관광,history,매력도,분위기,아이와 가기 좋아요,1,17
1797,배재학당역사박물관,관광,history,편의,접근성,주차하기 편해요,1,17
1798,배재학당역사박물관,관광,history,만족도,가격,가격이 합리적이에요,1,17
1799,배재학당역사박물관,관광,history,매력도,활동,체험 프로그램이 다양해요,1,17
1800,배재학당역사박물관,관광,history,편의,시설,공간이 넓어요,1,17
1801,배재학당역사박물관,관광,history,편의,시설,화장실이 깨끗해요,1,17
1802,배재학당역사박물관,관광,history,매력도,분위기,뷰가 좋아요,1,17
1803,백인제가옥,관광,history,매력도,분위기,사진이 잘 나와요,14,17
1804,백인제가옥,관광,history,매력도,분위기,붐비지 않아요,9,17
1805,백인제가옥,관광,history,편의,시설,관리가 잘 되어있어요,8,17
1806,백인제가옥,관광,history,매력도,활동,볼거리가 많아요,5,17
1807,백인제가옥,관광,history,매력도,분위기,경관이 독특해요,5,17
1808,백인제가옥,관광,history,매력도,분위기,뷰가 좋아요,5,17
1809,백인제가옥,관광,history,만족도,서비스,설명이 잘 되어있어요,3,17
1810,백인제가옥,관광,history,편의,접근성,근처에 갈 곳이 많아요,3,17
1811,백인제가옥,관광,history,편의,접근성,산책로가 잘 되어있어요,2,17
1812,백인제가옥,관광,history,매력도,분위기,아이와 가기 좋아요,1,17
1813,백인제가옥,관광,history,매력도,활동,체험 프로그램이 다양해요,1,17
1814,보라매공원,관광,nature,매력도,분위기,뷰가 좋아요,376,838
1815,보라매공원,관광,nature,편의,시설,관리가 잘 되어있어요,323,838
1816,보라매공원,관광,nature,편의,접근성,산책로가 잘 되어있어요,310,838
1817,보라매공원,관광,nature,매력도,분위기,사진이 잘 나와요,140,838
1818,보라매공원,관광,nature,편의,시설,먹거리가 풍부해요,108,838
1819,보라매공원,관광,nature,만족도,가격,가격이 합리적이에요,104,838
1820,보라매공원,관광,nature,편의,시설,편의시설이 잘 되어있어요,102,838
1821,보라매공원,관광,nature,매력도,활동,볼거리가 많아요,97,838
1822,보라매공원,관광,nature,편의,접근성,주차하기 편해요,74,838
1823,보라매공원,관광,nature,매력도,분위기,방문객이 많아요,53,838
1824,보라매공원,관광,nature,매력도,분위기,붐비지 않아요,29,838
1825,보라매공원,관광,nature,매력도,활동,체험 프로그램이 다양해요,17,838
1826,보라매공원,관광,nature,매력도,분위기,자연 경관이 좋아요,14,838
1827,보라매공원,관광,nature,만족도,서비스,반려동물과 가기 좋아요,11,838
1828,보라매공원,관광,nature,편의,시설,규모가 커요,10,838
1829,보라매공원,관광,nature,매력도,분위기,아이와 가기 좋아요,7,838
1830,보라매공원,관광,nature,편의,접근성,근처에 갈 곳이 많아요,6,838
1831,보라매공원,관광,nature,매력도,분위기,피크닉하기 좋아요,5,838
1832,보라매공원,관광,nature,매력도,분위기,조용히 쉬기 좋아요,4,838
1833,보라매공원,관광,nature,편의,접근성,대중교통이 편해요,3,838
1834,보라매공원,관광,nature,편의,시설,화장실이 깨끗해요,1,838
1835,봉일시장,관광,shop_etc,만족도,서비스,친절해요,8,15
1836,봉일시장,관광,shop_etc,편의,접근성,주차하기 편해요,6,15
1837,봉일시장,관광,shop_etc,만족도,가격,가성비가 좋아요,6,15
1838,봉일시장,관광,shop_etc,편의,시설,시설이 깔끔해요,5,15
1839,봉일시장,관광,shop_etc,매력도,분위기,분위기가 편안해요,5,15
1840,봉일시장,관광,shop_etc,편의,시설,매장이 넓어요,5,15
1841,봉일시장,관광,shop_etc,편의,시설,종류가 다양해요,4,15
1842,봉일시장,관광,shop_etc,만족도,가격,품질이 좋아요,2,15
